shipment_id,date,origin,destination,distance_km,product_category,vehicle_type,packaging_quality,avg_speed_kmph,transit_duration_hr,ambient_temp_c,humidity_pct,effective_transit_temp_c,safe_temp_min_c,safe_temp_max_c,temp_excursion_hours,base_shelf_life_hr,remaining_shelf_life_hr,spoilage_risk
6548,2024-02-09,Nashik,Mumbai,180,Milk & Dairy,Insulated Non-Refrigerated,Basic,51.4,5.5,22.9,50,19.0,2,8,6.06,48,25.2,Low
6549,2024-04-20,Kolkata,Patna,585,Frozen Goods,Insulated Non-Refrigerated,Standard,41.0,21.69,33.8,40,18.8,-20,-12,66.84,720,613.4,Low
6550,2024-09-22,Ludhiana,Delhi,310,Pharma (Vaccines),Insulated Non-Refrigerated,Standard,47.6,9.75,28.3,70,23.0,2,8,14.6,240,171.3,Low
6551,2024-02-19,Vijayawada,Chennai,440,Leafy Greens,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),38.0,16.63,22.3,50,12.9,1,4,14.86,96,42.7,Low
6552,2024-02-21,Jaipur,Delhi,280,Frozen Goods,Standard Truck,Standard,42.2,13.57,22.3,50,15.6,-20,-12,37.4,720,594.9,Low
6553,2024-04-28,Coimbatore,Kochi,190,Leafy Greens,Refrigerated Truck,Standard,41.8,5.83,31.1,40,18.6,1,4,8.5,96,81.7,Low
6554,2024-09-29,Pune,Bengaluru,840,Frozen Goods,Standard Truck,Basic,48.7,18.99,28.5,70,25.7,-20,-12,71.63,720,560.4,Low
6555,2024-07-16,Coimbatore,Kochi,190,Pharma (Vaccines),Insulated Non-Refrigerated,Standard,46.4,11.69,29.1,75,22.6,2,8,17.01,240,167.8,Low
6556,2024-04-07,Nashik,Mumbai,180,Pharma (Vaccines),Refrigerated Truck,Basic,51.3,10.0,30.9,28,22.6,2,8,14.56,240,183.6,Low
6557,2024-04-08,Nagpur,Hyderabad,500,Bakery,Refrigerated Truck,Standard,49.9,15.46,30.8,35,20.0,10,20,0.03,48,43.6,Low
6558,2024-09-26,Kolkata,Patna,585,Seafood,Standard Truck,Basic,44.9,15.06,29.8,70,26.6,0,4,33.96,36,0.0,High
6559,2024-12-02,Kolkata,Patna,585,Leafy Greens,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),44.9,14.85,19.8,55,12.4,1,4,12.43,96,52.8,Low
6560,2024-05-07,Ooty,Chennai,565,Bakery,Standard Truck,Standard,49.4,16.71,35.7,35,33.5,10,20,22.64,48,10.6,Medium
6561,2024-10-18,Nashik,Mumbai,180,Milk & Dairy,Refrigerated Truck,Basic,42.6,9.87,27.9,60,20.2,2,8,12.03,48,14.5,Medium
6562,2024-11-16,Kolkata,Patna,585,Seafood,Standard Truck,Standard,46.1,15.79,22.8,56,19.7,0,4,24.8,36,0.0,High
6563,2024-04-01,Guwahati,Kolkata,1000,Frozen Goods,Standard Truck,Standard,48.4,22.06,31.4,40,26.9,-20,-12,85.92,720,563.0,Low
6564,2024-10-12,Ahmedabad,Mumbai,525,Tomatoes & Produce,Standard Truck,Standard,38.5,19.1,27.4,85,25.2,10,15,19.42,168,106.6,Low
6565,2024-10-12,Indore,Bhopal,195,Seafood,Refrigerated Truck,Basic,44.6,6.6,25.6,60,15.5,0,4,7.61,36,0.0,High
6566,2024-07-31,Jaipur,Delhi,280,Bakery,Insulated Non-Refrigerated,Basic,41.6,13.42,31.3,75,29.6,10,20,12.94,48,14.2,Medium
6567,2024-02-24,Ahmedabad,Mumbai,525,Pharma (Vaccines),Insulated Non-Refrigerated,Standard,40.1,15.66,20.8,50,17.4,2,8,14.66,240,189.9,Low
6568,2024-11-22,Guwahati,Kolkata,1000,Frozen Goods,Standard Truck,Standard,42.0,28.45,21.4,55,14.1,-20,-12,74.12,720,651.1,Low
6569,2024-10-22,Vijayawada,Chennai,440,Leafy Greens,Refrigerated Truck,Standard,45.0,15.44,27.3,60,13.3,1,4,14.29,96,42.6,Low
6570,2024-07-02,Vijayawada,Chennai,440,Milk & Dairy,Refrigerated Truck,Premium (Insulated + Gel Packs),38.8,12.47,31.3,75,11.2,2,8,3.95,48,25.1,Low
6571,2024-12-11,Ooty,Chennai,565,Frozen Goods,Standard Truck,Standard,45.6,20.04,17.7,55,12.7,-20,-12,49.5,720,625.5,Low
6572,2024-08-22,Indore,Bhopal,195,Frozen Goods,Standard Truck,Premium (Insulated + Gel Packs),39.6,11.88,28.6,78,20.7,-20,-12,38.88,720,617.1,Low
6573,2024-12-25,Vijayawada,Chennai,440,Bakery,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),46.7,11.99,25.9,86,20.1,10,20,0.09,48,36.2,Low
6574,2024-12-06,Indore,Bhopal,195,Pharma (Vaccines),Standard Truck,Basic,41.9,10.28,17.6,55,14.3,2,8,6.47,240,202.5,Low
6575,2024-08-06,Guwahati,Kolkata,1000,Seafood,Standard Truck,Standard,50.2,23.95,28.4,78,25.6,0,4,51.78,36,0.3,High
6576,2024-02-23,Ahmedabad,Mumbai,525,Milk & Dairy,Insulated Non-Refrigerated,Basic,50.7,17.68,20.8,50,19.2,2,8,19.71,48,0.4,High
6577,2024-03-26,Indore,Bhopal,195,Frozen Goods,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),47.2,9.32,25.6,45,5.5,-20,-12,16.34,720,711.2,Low
6578,2024-04-02,Ooty,Chennai,565,Milk & Dairy,Insulated Non-Refrigerated,Basic,51.4,17.23,31.7,40,27.8,2,8,34.06,48,3.1,High
6579,2024-10-08,Indore,Bhopal,195,Seafood,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),40.9,7.34,25.6,60,14.3,0,4,7.54,36,0.2,High
6580,2024-07-24,Kolkata,Patna,585,Seafood,Refrigerated Truck,Premium (Insulated + Gel Packs),43.0,17.77,28.1,86,6.2,0,4,3.84,36,9.3,Medium
6581,2024-09-15,Ludhiana,Delhi,310,Milk & Dairy,Refrigerated Truck,Basic,53.4,9.15,28.3,70,22.7,2,8,13.41,48,2.5,High
6582,2024-06-21,Jaipur,Delhi,280,Seafood,Standard Truck,Basic,48.1,6.88,34.3,60,31.7,0,4,19.05,36,0.0,High
6583,2024-12-02,Ahmedabad,Mumbai,525,Seafood,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),45.6,15.35,17.8,55,10.5,0,4,9.94,36,0.9,High
6584,2024-03-21,Nashik,Mumbai,180,Seafood,Insulated Non-Refrigerated,Standard,47.5,6.85,27.9,45,20.7,0,4,11.42,36,1.1,High
6585,2024-09-30,Indore,Bhopal,195,Tomatoes & Produce,Standard Truck,Basic,51.5,4.81,25.8,83,26.3,10,15,5.42,168,164.5,Low
6586,2024-11-03,Ooty,Chennai,565,Seafood,Insulated Non-Refrigerated,Standard,49.2,13.55,21.7,55,14.7,0,4,14.56,36,0.5,High
6587,2024-08-14,Coimbatore,Kochi,190,Leafy Greens,Standard Truck,Standard,50.4,11.71,28.1,78,27.4,1,4,27.41,96,11.7,High
6588,2024-06-29,Coimbatore,Kochi,190,Pharma (Vaccines),Insulated Non-Refrigerated,Basic,38.1,12.35,32.1,60,27.0,2,8,23.44,240,187.4,Low
6589,2024-06-10,Ludhiana,Delhi,310,Tomatoes & Produce,Standard Truck,Standard,44.7,13.89,33.3,60,31.3,10,15,22.6,168,117.0,Low
6590,2024-10-08,Ludhiana,Delhi,310,Leafy Greens,Refrigerated Truck,Premium (Insulated + Gel Packs),41.8,12.14,25.9,65,7.5,1,4,4.2,96,75.5,Low
6591,2024-06-15,Ahmedabad,Mumbai,525,Pharma (Vaccines),Refrigerated Truck,Standard,39.8,15.15,32.8,60,16.8,2,8,13.26,240,205.0,Low
6592,2024-07-09,Vijayawada,Chennai,440,Pharma (Vaccines),Refrigerated Truck,Basic,53.4,13.63,31.3,75,26.0,2,8,24.51,240,182.4,Low
6593,2024-07-30,Ludhiana,Delhi,310,Bakery,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),48.4,9.57,30.3,75,24.0,10,20,3.83,48,35.5,Low
6594,2024-11-20,Jaipur,Delhi,280,Tomatoes & Produce,Standard Truck,Standard,43.7,10.12,23.3,55,20.6,10,15,5.67,168,156.4,Low
6595,2024-08-08,Ahmedabad,Mumbai,525,Pharma (Vaccines),Refrigerated Truck,Standard,54.5,11.94,28.8,78,13.3,2,8,6.38,240,191.8,Low
6596,2024-06-14,Jaipur,Delhi,280,Frozen Goods,Insulated Non-Refrigerated,Standard,48.6,9.28,34.3,60,19.5,-20,-12,29.25,720,723.8,Low
6597,2024-11-07,Indore,Bhopal,195,Bakery,Insulated Non-Refrigerated,Basic,49.3,9.5,23.6,63,21.5,10,20,1.46,48,35.8,Low
6598,2024-05-03,Ludhiana,Delhi,310,Tomatoes & Produce,Refrigerated Truck,Standard,52.4,11.17,36.3,35,24.5,10,15,10.63,168,119.7,Low
6599,2024-10-15,Jaipur,Delhi,280,Leafy Greens,Refrigerated Truck,Basic,49.0,11.66,25.1,52,18.6,1,4,16.98,96,39.0,Low
6600,2024-10-06,Ahmedabad,Mumbai,525,Seafood,Standard Truck,Standard,52.6,12.52,25.8,60,23.7,0,4,24.61,36,0.0,High
6601,2024-04-19,Vijayawada,Chennai,440,Frozen Goods,Refrigerated Truck,Basic,43.5,18.0,33.3,40,20.2,-20,-12,57.94,720,583.4,Low
6602,2024-07-11,Kolkata,Patna,585,Pharma (Vaccines),Insulated Non-Refrigerated,Standard,42.0,16.23,31.8,75,23.5,2,8,25.12,240,137.7,Low
6603,2024-10-08,Pune,Bengaluru,840,Poultry & Meat,Refrigerated Truck,Premium (Insulated + Gel Packs),51.2,24.19,26.5,60,6.6,0,4,6.39,72,25.2,Medium
6604,2024-05-10,Ahmedabad,Mumbai,525,Milk & Dairy,Standard Truck,Basic,48.4,13.91,35.8,35,33.7,2,8,35.79,48,0.1,High
6605,2024-07-03,Ahmedabad,Mumbai,525,Poultry & Meat,Standard Truck,Standard,52.4,12.98,29.8,75,26.9,0,4,29.67,72,0.0,High
6606,2024-08-19,Ahmedabad,Mumbai,525,Pharma (Vaccines),Insulated Non-Refrigerated,Basic,49.5,18.01,28.8,78,26.5,2,8,33.29,240,173.0,Low
6607,2024-08-17,Ooty,Chennai,565,Leafy Greens,Insulated Non-Refrigerated,Standard,53.7,18.35,28.7,78,20.6,1,4,30.4,96,19.9,Medium
6608,2024-07-22,Nagpur,Hyderabad,500,Tomatoes & Produce,Refrigerated Truck,Basic,50.3,11.21,31.1,75,26.9,10,15,13.34,168,141.6,Low
6609,2024-01-01,Jaipur,Delhi,280,Tomatoes & Produce,Refrigerated Truck,Standard,44.0,8.53,19.3,55,15.7,10,15,0.59,168,166.0,Low
6610,2024-01-18,Nagpur,Hyderabad,500,Tomatoes & Produce,Standard Truck,Premium (Insulated + Gel Packs),43.9,17.4,19.1,55,17.2,10,15,3.91,168,150.9,Low
6611,2024-05-25,Pune,Bengaluru,840,Seafood,Insulated Non-Refrigerated,Standard,52.6,20.27,36.5,35,25.6,0,4,43.88,36,0.0,High
6612,2024-11-01,Ludhiana,Delhi,310,Milk & Dairy,Standard Truck,Standard,46.5,11.02,22.3,55,18.7,2,8,11.75,48,5.8,High
6613,2024-01-09,Ooty,Chennai,565,Seafood,Insulated Non-Refrigerated,Standard,53.1,15.24,17.7,55,12.5,0,4,12.9,36,1.9,High
6614,2024-09-22,Ludhiana,Delhi,310,Frozen Goods,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),38.3,12.7,28.3,70,5.4,-20,-12,22.09,720,657.3,Low
6615,2024-03-10,Ludhiana,Delhi,310,Frozen Goods,Refrigerated Truck,Standard,52.1,11.74,26.3,45,1.7,-20,-12,16.04,720,679.1,Low
6616,2024-06-03,Kolkata,Patna,585,Bakery,Insulated Non-Refrigerated,Standard,44.1,20.69,34.8,60,30.0,10,20,20.73,48,15.4,Medium
6617,2024-01-04,Jaipur,Delhi,280,Frozen Goods,Standard Truck,Standard,54.2,12.3,19.3,55,14.9,-20,-12,33.14,720,637.7,Low
6618,2024-06-02,Ahmedabad,Mumbai,525,Milk & Dairy,Refrigerated Truck,Standard,43.0,20.08,32.8,60,18.3,2,8,20.69,48,4.5,High
6619,2024-04-23,Ooty,Chennai,565,Tomatoes & Produce,Standard Truck,Standard,46.5,13.84,31.7,40,29.6,10,15,20.22,168,112.1,Low
6620,2024-04-19,Coimbatore,Kochi,190,Pharma (Vaccines),Refrigerated Truck,Standard,47.6,5.5,31.1,40,17.2,2,8,5.07,240,223.0,Low
6621,2024-06-10,Guwahati,Kolkata,1000,Poultry & Meat,Refrigerated Truck,Standard,39.2,27.68,32.4,60,17.9,0,4,38.38,72,0.0,High
6622,2024-01-12,Pune,Bengaluru,840,Tomatoes & Produce,Insulated Non-Refrigerated,Standard,53.8,18.69,18.5,55,14.7,10,15,0.0,168,154.8,Low
6623,2024-12-19,Ooty,Chennai,565,Poultry & Meat,Standard Truck,Standard,41.0,17.96,17.7,55,16.2,0,4,21.94,72,1.9,High
6624,2024-05-21,Ludhiana,Delhi,310,Poultry & Meat,Refrigerated Truck,Premium (Insulated + Gel Packs),48.3,7.88,36.3,35,7.8,0,4,3.02,72,63.4,Low
6625,2024-10-10,Nagpur,Hyderabad,500,Leafy Greens,Standard Truck,Standard,50.3,16.73,27.1,60,23.9,1,4,33.28,96,38.6,Low
6626,2024-09-18,Coimbatore,Kochi,190,Poultry & Meat,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),38.0,12.74,27.1,70,15.0,0,4,14.04,72,26.0,Medium
6627,2024-10-11,Kolkata,Patna,585,Tomatoes & Produce,Refrigerated Truck,Standard,38.2,18.35,27.8,60,20.3,10,15,9.8,168,142.7,Low
6628,2024-10-19,Jaipur,Delhi,280,Leafy Greens,Insulated Non-Refrigerated,Standard,38.5,13.72,27.3,60,19.5,1,4,21.2,96,29.4,Medium
6629,2024-10-19,Jaipur,Delhi,280,Milk & Dairy,Standard Truck,Standard,52.0,10.32,27.3,60,25.5,2,8,18.11,48,5.7,High
6630,2024-03-20,Jaipur,Delhi,280,Leafy Greens,Refrigerated Truck,Standard,46.1,11.63,27.3,45,13.9,1,4,11.48,96,67.4,Low
6631,2024-02-18,Indore,Bhopal,195,Frozen Goods,Refrigerated Truck,Premium (Insulated + Gel Packs),45.3,12.05,20.6,50,-9.3,-20,-12,3.25,720,671.2,Low
6632,2024-01-20,Ludhiana,Delhi,310,Seafood,Standard Truck,Basic,38.6,11.11,18.3,55,16.9,0,4,14.33,36,2.0,High
6633,2024-08-23,Vijayawada,Chennai,440,Bakery,Standard Truck,Standard,40.4,16.05,29.1,80,26.3,10,20,10.03,48,10.5,Medium
6634,2024-07-01,Pune,Bengaluru,840,Tomatoes & Produce,Standard Truck,Standard,51.3,20.89,30.5,75,29.3,10,15,29.92,168,123.9,Low
6635,2024-03-20,Vijayawada,Chennai,440,Milk & Dairy,Standard Truck,Premium (Insulated + Gel Packs),42.6,11.97,27.3,45,24.1,2,8,19.29,48,0.0,High
6636,2024-03-11,Pune,Bengaluru,840,Leafy Greens,Refrigerated Truck,Premium (Insulated + Gel Packs),47.5,21.14,26.5,45,6.5,1,4,5.2,96,78.7,Low
6637,2024-05-15,Vijayawada,Chennai,440,Leafy Greens,Standard Truck,Standard,51.8,12.52,30.9,75,25.3,1,4,26.68,96,11.0,High
6638,2024-07-06,Nashik,Mumbai,180,Frozen Goods,Refrigerated Truck,Standard,44.7,6.95,31.9,75,7.6,-20,-12,13.62,720,701.3,Low
6639,2024-10-25,Indore,Bhopal,195,Poultry & Meat,Refrigerated Truck,Basic,40.3,11.44,25.6,60,21.1,0,4,19.57,72,0.4,High
6640,2024-05-07,Jaipur,Delhi,280,Poultry & Meat,Insulated Non-Refrigerated,Basic,52.1,9.97,34.7,18,30.3,0,4,26.27,72,0.0,High
6641,2024-04-29,Kolkata,Patna,585,Milk & Dairy,Refrigerated Truck,Premium (Insulated + Gel Packs),53.7,17.78,33.8,40,9.7,2,8,3.1,48,34.1,Low
6642,2024-05-11,Nashik,Mumbai,180,Tomatoes & Produce,Insulated Non-Refrigerated,Standard,41.3,6.97,37.9,35,31.0,10,15,11.17,168,147.7,Low
6643,2024-06-02,Ooty,Chennai,565,Leafy Greens,Standard Truck,Premium (Insulated + Gel Packs),52.3,18.34,32.7,60,28.2,1,4,44.46,96,1.5,High
6644,2024-02-17,Indore,Bhopal,195,Seafood,Refrigerated Truck,Basic,42.6,7.46,22.4,57,17.0,0,4,9.72,36,0.4,High
6645,2024-10-19,Nashik,Mumbai,180,Bakery,Insulated Non-Refrigerated,Basic,52.0,9.55,25.8,89,26.0,10,20,5.71,48,35.5,Low
6646,2024-07-23,Vijayawada,Chennai,440,Frozen Goods,Refrigerated Truck,Premium (Insulated + Gel Packs),49.5,10.22,29.7,71,-6.4,-20,-12,5.7,720,780.3,Low
6647,2024-10-18,Ooty,Chennai,565,Milk & Dairy,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),54.3,15.65,25.8,82,16.1,2,8,12.71,48,0.0,High
6648,2024-04-21,Nagpur,Hyderabad,500,Leafy Greens,Insulated Non-Refrigerated,Standard,43.9,18.64,33.1,40,25.2,1,4,39.53,96,5.8,High
6649,2024-02-09,Ludhiana,Delhi,310,Frozen Goods,Standard Truck,Premium (Insulated + Gel Packs),43.3,8.69,21.3,50,13.1,-20,-12,21.78,720,698.9,Low
6650,2024-06-15,Coimbatore,Kochi,190,Leafy Greens,Refrigerated Truck,Standard,39.0,7.98,32.1,60,17.4,1,4,10.71,96,79.1,Low
6651,2024-09-04,Nagpur,Hyderabad,500,Milk & Dairy,Refrigerated Truck,Premium (Insulated + Gel Packs),46.7,18.07,29.1,70,8.0,2,8,0.0,48,33.3,Low
6652,2024-03-29,Nagpur,Hyderabad,500,Bakery,Refrigerated Truck,Basic,39.3,14.98,27.1,45,25.0,10,20,7.43,48,19.0,Medium
6653,2024-09-06,Nagpur,Hyderabad,500,Pharma (Vaccines),Insulated Non-Refrigerated,Standard,40.3,18.12,29.1,70,21.2,2,8,23.94,240,138.6,Low
6654,2024-12-19,Nashik,Mumbai,180,Tomatoes & Produce,Refrigerated Truck,Standard,53.5,7.79,19.9,55,17.2,10,15,1.72,168,156.8,Low
6655,2024-12-25,Ahmedabad,Mumbai,525,Frozen Goods,Refrigerated Truck,Premium (Insulated + Gel Packs),47.1,12.25,17.8,55,-11.1,-20,-12,1.07,720,759.7,Low
6656,2024-10-22,Nagpur,Hyderabad,500,Poultry & Meat,Insulated Non-Refrigerated,Standard,44.0,14.76,27.1,60,18.2,0,4,21.0,72,1.7,High
6657,2024-02-18,Nagpur,Hyderabad,500,Pharma (Vaccines),Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),48.5,11.47,22.1,50,14.7,2,8,7.63,240,204.3,Low
6658,2024-10-31,Nashik,Mumbai,180,Seafood,Insulated Non-Refrigerated,Basic,43.1,6.09,27.9,60,23.8,0,4,12.06,36,0.0,High
6659,2024-11-24,Vijayawada,Chennai,440,Milk & Dairy,Refrigerated Truck,Basic,46.9,14.42,23.3,55,16.8,2,8,12.69,48,19.6,Low
6660,2024-06-02,Ooty,Chennai,565,Milk & Dairy,Refrigerated Truck,Basic,44.7,20.33,32.7,60,26.1,2,8,36.72,48,0.0,High
6661,2024-01-20,Vijayawada,Chennai,440,Pharma (Vaccines),Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),41.3,11.81,19.3,55,12.4,2,8,5.14,240,214.0,Low
6662,2024-10-22,Guwahati,Kolkata,1000,Milk & Dairy,Refrigerated Truck,Basic,54.7,24.02,25.4,60,21.5,2,8,32.42,48,1.5,High
6663,2024-07-14,Ooty,Chennai,565,Tomatoes & Produce,Refrigerated Truck,Standard,52.2,18.43,29.7,75,21.3,10,15,11.69,168,132.9,Low
6664,2024-02-10,Ahmedabad,Mumbai,525,Bakery,Standard Truck,Standard,46.1,13.08,23.9,39,24.1,10,20,5.38,48,22.1,Low
6665,2024-01-29,Nagpur,Hyderabad,500,Seafood,Insulated Non-Refrigerated,Basic,53.6,14.13,19.1,55,16.4,0,4,17.56,36,0.0,High
6666,2024-06-20,Guwahati,Kolkata,1000,Seafood,Standard Truck,Basic,38.5,32.39,32.4,60,30.4,0,4,85.57,36,0.3,High
6667,2024-06-27,Nashik,Mumbai,180,Frozen Goods,Refrigerated Truck,Standard,51.7,7.61,34.9,60,8.3,-20,-12,15.41,720,686.4,Low
6668,2024-08-10,Guwahati,Kolkata,1000,Frozen Goods,Standard Truck,Basic,46.1,22.99,28.4,78,26.2,-20,-12,87.84,720,554.9,Low
6669,2024-08-01,Ahmedabad,Mumbai,525,Frozen Goods,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),42.0,14.31,28.8,78,12.4,-20,-12,34.94,720,705.7,Low
6670,2024-03-02,Coimbatore,Kochi,190,Poultry & Meat,Refrigerated Truck,Basic,49.8,10.73,25.1,45,19.8,0,4,16.93,72,8.6,High
6671,2024-04-26,Vijayawada,Chennai,440,Seafood,Refrigerated Truck,Standard,44.1,17.71,33.3,40,17.0,0,4,23.07,36,1.4,High
6672,2024-11-30,Ahmedabad,Mumbai,525,Poultry & Meat,Insulated Non-Refrigerated,Standard,46.4,15.43,22.5,47,17.5,0,4,20.79,72,32.4,Low
6673,2024-11-04,Kolkata,Patna,585,Frozen Goods,Standard Truck,Standard,53.4,17.52,23.8,55,18.7,-20,-12,53.77,720,641.9,Low
6674,2024-01-06,Nagpur,Hyderabad,500,Milk & Dairy,Refrigerated Truck,Basic,44.4,18.36,19.1,55,14.7,2,8,12.26,48,3.1,High
6675,2024-11-20,Jaipur,Delhi,280,Leafy Greens,Refrigerated Truck,Standard,48.2,11.65,23.3,55,12.7,1,4,10.17,96,34.8,Medium
6676,2024-11-19,Indore,Bhopal,195,Milk & Dairy,Standard Truck,Premium (Insulated + Gel Packs),51.1,4.95,21.6,55,17.7,2,8,4.81,48,33.1,Low
6677,2024-07-14,Guwahati,Kolkata,1000,Seafood,Refrigerated Truck,Standard,53.9,26.53,29.4,75,13.5,0,4,25.14,36,0.0,High
6678,2024-01-28,Kolkata,Patna,585,Seafood,Refrigerated Truck,Standard,39.7,19.79,19.8,55,10.1,0,4,11.99,36,1.4,High
6679,2024-06-05,Pune,Bengaluru,840,Milk & Dairy,Refrigerated Truck,Basic,45.1,23.49,33.5,60,26.0,2,8,42.29,48,0.3,High
6680,2024-09-25,Kolkata,Patna,585,Poultry & Meat,Refrigerated Truck,Basic,48.9,15.65,29.8,70,21.9,0,4,28.08,72,0.0,High
6681,2024-01-22,Nashik,Mumbai,180,Milk & Dairy,Insulated Non-Refrigerated,Standard,40.8,7.03,19.9,55,12.3,2,8,3.03,48,33.5,Low
6682,2024-06-12,Ludhiana,Delhi,310,Leafy Greens,Insulated Non-Refrigerated,Basic,53.6,8.39,33.3,60,28.8,1,4,20.84,96,46.1,Low
6683,2024-10-03,Pune,Bengaluru,840,Bakery,Standard Truck,Premium (Insulated + Gel Packs),53.8,19.41,26.5,60,26.1,10,20,11.76,48,13.7,Medium
6684,2024-10-16,Jaipur,Delhi,280,Tomatoes & Produce,Refrigerated Truck,Standard,45.4,11.58,27.3,60,19.3,10,15,5.01,168,156.4,Low
6685,2024-03-17,Vijayawada,Chennai,440,Poultry & Meat,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),40.0,14.12,27.3,45,16.6,0,4,17.77,72,10.5,High
6686,2024-06-16,Nagpur,Hyderabad,500,Frozen Goods,Standard Truck,Basic,40.6,17.14,34.1,60,33.5,-20,-12,78.06,720,640.0,Low
6687,2024-09-14,Nagpur,Hyderabad,500,Seafood,Standard Truck,Basic,45.6,17.75,29.1,70,26.9,0,4,40.71,36,1.0,High
6688,2024-12-23,Jaipur,Delhi,280,Bakery,Refrigerated Truck,Standard,53.7,8.27,19.3,55,21.0,10,20,0.81,48,36.8,Low
6689,2024-04-23,Indore,Bhopal,195,Frozen Goods,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),47.0,11.98,31.6,40,7.3,-20,-12,23.15,720,690.5,Low
6690,2024-03-19,Ahmedabad,Mumbai,525,Bakery,Insulated Non-Refrigerated,Standard,51.9,12.3,25.8,45,22.6,10,20,3.23,48,31.2,Low
6691,2024-01-26,Ooty,Chennai,565,Bakery,Standard Truck,Premium (Insulated + Gel Packs),49.7,16.96,17.7,55,19.6,10,20,0.0,48,32.8,Low
6692,2024-12-10,Vijayawada,Chennai,440,Seafood,Refrigerated Truck,Basic,42.4,12.74,27.0,81,20.7,0,4,21.26,36,1.6,High
6693,2024-07-20,Nashik,Mumbai,180,Frozen Goods,Standard Truck,Basic,45.7,10.72,31.9,75,29.6,-20,-12,44.56,720,664.8,Low
6694,2024-08-16,Guwahati,Kolkata,1000,Leafy Greens,Standard Truck,Standard,50.0,22.45,28.3,83,24.2,1,4,45.4,96,0.0,High
6695,2024-10-31,Indore,Bhopal,195,Seafood,Refrigerated Truck,Standard,51.5,8.24,25.6,60,9.5,0,4,4.54,36,16.7,Low
6696,2024-10-21,Coimbatore,Kochi,190,Seafood,Standard Truck,Standard,40.5,8.73,25.1,60,20.1,0,4,14.08,36,0.0,High
6697,2024-09-15,Jaipur,Delhi,280,Bakery,Refrigerated Truck,Standard,43.3,9.75,26.5,72,20.2,10,20,0.21,48,34.7,Low
6698,2024-02-16,Ludhiana,Delhi,310,Poultry & Meat,Refrigerated Truck,Standard,42.3,13.82,21.3,50,12.1,0,4,11.17,72,30.7,Low
6699,2024-04-23,Vijayawada,Chennai,440,Poultry & Meat,Standard Truck,Basic,53.8,14.66,29.2,86,28.6,0,4,36.02,72,1.9,High
6700,2024-08-09,Nagpur,Hyderabad,500,Frozen Goods,Insulated Non-Refrigerated,Basic,44.1,18.53,30.1,78,26.1,-20,-12,70.6,720,598.6,Low
6701,2024-05-28,Kolkata,Patna,585,Bakery,Refrigerated Truck,Standard,47.1,17.29,37.8,35,25.6,10,20,9.69,48,6.7,High
6702,2024-07-20,Ahmedabad,Mumbai,525,Frozen Goods,Refrigerated Truck,Standard,49.2,17.68,29.8,75,4.5,-20,-12,29.25,720,616.0,Low
6703,2024-03-16,Nagpur,Hyderabad,500,Milk & Dairy,Insulated Non-Refrigerated,Basic,50.1,13.66,27.1,45,25.8,2,8,24.28,48,5.3,High
6704,2024-03-08,Kolkata,Patna,585,Pharma (Vaccines),Refrigerated Truck,Basic,40.8,20.12,27.8,45,22.4,2,8,28.89,240,123.0,Low
6705,2024-06-21,Nagpur,Hyderabad,500,Bakery,Refrigerated Truck,Standard,43.7,15.77,28.6,73,22.6,10,20,4.03,48,20.6,Low
6706,2024-02-12,Nagpur,Hyderabad,500,Pharma (Vaccines),Refrigerated Truck,Premium (Insulated + Gel Packs),46.3,16.62,26.2,58,8.8,2,8,1.33,240,202.5,Low
6707,2024-08-31,Jaipur,Delhi,280,Pharma (Vaccines),Standard Truck,Basic,47.6,8.94,30.3,78,28.2,2,8,18.08,240,173.7,Low
6708,2024-10-19,Ooty,Chennai,565,Leafy Greens,Insulated Non-Refrigerated,Standard,47.9,14.02,25.7,60,18.6,1,4,20.46,96,49.0,Low
6709,2024-01-26,Nashik,Mumbai,180,Leafy Greens,Refrigerated Truck,Standard,48.7,10.65,19.9,55,11.3,1,4,7.79,96,52.5,Low
6710,2024-10-07,Pune,Bengaluru,840,Pharma (Vaccines),Standard Truck,Standard,40.1,22.62,26.5,60,23.9,2,8,36.01,240,111.6,Low
6711,2024-07-23,Ooty,Chennai,565,Poultry & Meat,Standard Truck,Premium (Insulated + Gel Packs),47.0,13.81,29.7,75,25.2,0,4,29.23,72,0.2,High
6712,2024-05-14,Indore,Bhopal,195,Leafy Greens,Insulated Non-Refrigerated,Premium (Insulated + Gel Packs),51.4,5.15,31.1,37,19.3,1,4,7.91,96,69.8,Low
